67.1853, 5.62212, 8.36276
71.5393, 4.48054, 19.6416
0, 0, 0
37.3857, -0.0927486, 12.4464
0, 0, 0
38.0975, 3.02627, 14.1331
37.3857, -0.0927486, 12.4464
38.0975, 3.02627, 14.1331
71.5393, 4.48054, 19.6416
37.3857, -0.0927486, 12.4464
0, 0, 0
43.5582, 7.32546, 11.6313
29.1182, 6.6019, 6.17402
43.5582, 7.32546, 11.6313
38.0975, 3.02627, 14.1331
29.1182, 6.6019, 6.17402
38.0975, 3.02627, 14.1331
0, 0, 0
29.1182, 6.6019, 6.17402
43.5582, 7.32546, 11.6313
71.5393, 4.48054, 19.6416
51.7883, 5.51461, 13.8142
71.5393, 4.48054, 19.6416
38.0975, 3.02627, 14.1331
51.7883, 5.51461, 13.8142
38.0975, 3.02627, 14.1331
43.5582, 7.32546, 11.6313
51.7883, 5.51461, 13.8142
0, 0, 0
55.2084, 5.409, 5.02288
33.6683, 5.80828, 1.9126
55.2084, 5.409, 5.02288
35.3065, 7.65797, 9.65226
33.6683, 5.80828, 1.9126
35.3065, 7.65797, 9.65226
0, 0, 0
33.6683, 5.80828, 1.9126
55.2084, 5.409, 5.02288
43.5582, 7.32546, 11.6313
48.7886, 5.72202, 11.8747
43.5582, 7.32546, 11.6313
35.3065, 7.65797, 9.65226
48.7886, 5.72202, 11.8747
35.3065, 7.65797, 9.65226
55.2084, 5.409, 5.02288
48.7886, 5.72202, 11.8747
43.5582, 7.32546, 11.6313
0, 0, 0
26.9069, 5.56322, 11.958
0, 0, 0
35.3065, 7.65797, 9.65226
26.9069, 5.56322, 11.958
35.3065, 7.65797, 9.65226
43.5582, 7.32546, 11.6313
26.9069, 5.56322, 11.958
55.2084, 5.409, 5.02288
71.5393, 4.48054, 19.6416
63.308, 5.22263, 16.1752
71.5393, 4.48054, 19.6416
56.444, 7.75936, 9.77673
63.308, 5.22263, 16.1752
56.444, 7.75936, 9.77673
55.2084, 5.409, 5.02288
63.308, 5.22263, 16.1752
71.5393, 4.48054, 19.6416
43.5582, 7.32546, 11.6313
57.0932, 7.39417, 15.9534
